exp,dev_stage,tissue,area,x,y,perimeter
P2X3-488 AceTub-594 20x 2a,,TG,125.83,13.02,13.33,41.57
P2X3-488 AceTub-594 20x 2a,,TG,73.19,8.89,12.06,32.77
P2X3-488 AceTub-594 20x 2a,,TG,53.43,9.52,7.62,27.04
P2X3-488 AceTub-594 20x 2a,,TG,69.09,10.48,10.16,31.46
P2X3-488 AceTub-594 20x 2a,,TG,47.88,6.98,9.21,25.53
P2X3-488 AceTub-594 20x 2a,,TG,81.7,10.48,11.11,33.13
P2X3-488 AceTub-594 20x 2a,,TG,147.34,13.65,15.24,44.59
P2X3-488 AceTub-594 20x 2a,,TG,39.62,7.62,7.3,23.06
P2X3-488 AceTub-594 20x 2a,,TG,52.05,8.57,8.25,26.51
P2X3-488 AceTub-594 20x 2a,,TG,72.1,11.11,9.21,32.34
P2X3-488 AceTub-594 20x 2a,,TG,98.62,13.02,10.48,36.73
P2X3-488 AceTub-594 20x 2a,,TG,75.64,11.75,9.84,31.96
P2X3-488 AceTub-594 20x 2a,,TG,141.71,14.92,13.97,44.48
P2X3-488 AceTub-594 20x 2a,,TG,198.39,16.83,15.87,51.17
P2X3-488 AceTub-594 20x 2a,,TG,111.58,12.06,11.75,38.17
P2X3-488 AceTub-594 20x 2a,,TG,33.4,6.67,6.98,21.1
P2X3-488 AceTub-594 20x 2a,,TG,112.34,16.51,9.84,41.65
P2X3-488 AceTub-594 20x 2a,,TG,53.55,10.16,6.98,27.22
P2X3-488 AceTub-594 20x 2a,,TG,73.99,9.52,11.11,32.1
P2X3-488 AceTub-594 20x 2a,,TG,52.95,7.94,8.57,26.43
P2X3-488 AceTub-594 20x 2a,,TG,173.1,16.51,13.33,47.88
P2X3-488 AceTub-594 20x 2a,,TG,81.03,12.06,10.79,35.46
P2X3-488 AceTub-594 20x 2a,,TG,117.34,12.7,12.38,39.2
P2X3-488 AceTub-594 20x 2a,,TG,80.88,12.06,8.57,33.44
P2X3-488 AceTub-594 20x 2a,,TG,36.53,6.35,7.94,22.56
P2X3-488 AceTub-594 20x 2a,,TG,145.84,18.1,12.06,47.66
P2X3-488 AceTub-594 20x 2a,,TG,193.65,19.05,13.65,52.56
P2X3-488 AceTub-594 20x 2a,,TG,129,13.33,13.33,41.16
P2X3-488 AceTub-594 20x 2a,,TG,97.86,11.11,12.38,36.43
P2X3-488 AceTub-594 20x 2a,,TG,259.23,17.46,20.32,58.97
P2X3-488 AceTub-594 20x 2a,,TG,45.31,8.25,7.94,24.89
P2X3-488 AceTub-594 20x 2a,,TG,26.95,6.03,6.35,19.04
P2X3-488 AceTub-594 20x 2a,,TG,95.48,11.11,11.43,35.19
P2X3-488 AceTub-594 20x 2a,,TG,128.22,12.06,14.92,42.11
P2X3-488 AceTub-594 20x 2a,,TG,30.37,5.71,7.62,21.07
P2X3-488 AceTub-594 20x 2a,,TG,67.49,7.3,13.02,32.34
P2X3-488 AceTub-594 20x 2a,,TG,285.94,21.59,18.41,63.33
P2X3-488 AceTub-594 20x 2a,,TG,121.22,11.11,16.83,44.23
P2X3-488 AceTub-594 20x 2a,,TG,94.53,12.38,10.79,35.9
P2X3-488 AceTub-594 20x 2a,,TG,85.25,11.11,13.33,36.78
P2X3-488 AceTub-594 20x 2a,,TG,57.31,8.89,8.89,28.01
P2X3-488 AceTub-594 20x 2a,,TG,72.53,8.89,10.16,30.85
P2X3-488 AceTub-594 20x 2a,,TG,153.08,14.29,14.6,46.05
P2X3-488 AceTub-594 20x 2a,,TG,123.29,11.11,15.87,41.87
P2X3-488 AceTub-594 20x 2a,,TG,45.82,7.3,8.57,24.88
P2X3-488 AceTub-594 20x 2a,,TG,83.93,13.33,8.57,34.65
P2X3-488 AceTub-594 20x 2a,,TG,40.12,7.62,6.98,23.04
P2X3-488 AceTub-594 20x 2a,,TG,170.45,14.92,15.24,47
P2X3-488 AceTub-594 20x 2a,,TG,150.93,15.87,11.75,45.55
P2X3-488 AceTub-594 20x 2a,,TG,112.3,14.92,10.16,39.49
P2X3-488 AceTub-594 20x 2a,,TG,158.55,15.87,12.7,45.89
P2X3-488 AceTub-594 20x 2a,,TG,142.82,13.65,14.29,43.04
P2X3-488 AceTub-594 20x 2a,,TG,186.55,13.97,18.41,50.02
P2X3-488 AceTub-594 20x 2a,,TG,161.27,14.29,14.29,45.9
P2X3-488 AceTub-594 20x 2a,,TG,93.99,14.29,9.21,36.78
P2X3-488 AceTub-594 20x 2a,,TG,81.49,9.21,12.7,33.68
P2X3-488 AceTub-594 20x 2a,,TG,193.28,23.49,11.75,56.67
P2X3-488 AceTub-594 20x 2a,,TG,214.23,20.32,14.29,55.12
P2X3-488 AceTub-594 20x 2a,,TG,185.13,15.24,16.83,50.32
P2X3-488 AceTub-594 20x 2a,,TG,337.16,24.13,18.41,67.32
P2X3-488 AceTub-594 20x 2a,,TG,60.99,11.43,7.62,29.64
P2X3-488 AceTub-594 20x 2a,,TG,49.6,11.75,6.35,28.39
P2X3-488 AceTub-594 20x 2a,,TG,118.17,14.29,11.43,39.71
P2X3-488 AceTub-594 20x 2a,,TG,47.05,8.89,7.3,25.56
P2X3-488 AceTub-594 20x 2a,,TG,52.62,7.94,8.57,26.36
P2X3-488 AceTub-594 20x 2a,,TG,52.07,6.98,10.16,26.78
P2X3-488 AceTub-594 20x 2a,,TG,47.23,9.52,6.67,26.26
P2X3-488 AceTub-594 20x 2a,,TG,84.01,11.75,9.52,33.46
P2X3-488 AceTub-594 20x 2a,,TG,49.72,8.89,7.94,26.64
P2X3-488 AceTub-594 20x 2a,,TG,55.59,8.89,8.25,27.04
P2X3-488 AceTub-594 20x 2a,,TG,51.93,9.21,7.94,26.71
P2X3-488 AceTub-594 20x 2a,,TG,37.1,7.3,7.94,23.7
P2X3-488 AceTub-594 20x 2a,,TG,107.41,11.11,13.33,37.83
P2X3-488 AceTub-594 20x 2a,,TG,79.12,8.57,11.43,32.6
P2X3-488 AceTub-594 20x 2a,,TG,151.98,16.51,12.7,46.49
P2X3-488 AceTub-594 20x 2a,,TG,135.24,13.33,13.65,42.41
P2X3-488 AceTub-594 20x 2a,,TG,95.6,12.7,10.48,36
P2X3-488 AceTub-594 20x 2a,,TG,92.02,12.7,9.84,35.62
P2X3-488 AceTub-594 20x 2a,,TG,81.57,12.38,9.21,34.07
P2X3-488 AceTub-594 20x 2a,,TG,115.78,12.7,11.75,38.79
P2X3-488 AceTub-594 20x 2a,,TG,58.97,10.48,7.94,28.82
P2X3-488 AceTub-594 20x 2a,,TG,94.46,13.33,9.21,35.77
P2X3-488 AceTub-594 20x 2a,,TG,117.13,13.02,11.75,39.13
P2X3-488 AceTub-594 20x 2a,,TG,222.05,21.9,13.97,56.11
P2X3-488 AceTub-594 20x 2a,,TG,42.34,8.57,6.67,24.04
P2X3-488 AceTub-594 20x 2a,,TG,65.05,11.11,8.57,30.59
P2X3-488 AceTub-594 20x 2a,,TG,43.74,10.16,5.71,25.37
P2X3-488 AceTub-594 20x 2a,,TG,29.07,7.94,5.4,20.93
P2X3-488 AceTub-594 20x 2a,,TG,105.62,13.97,12.06,40.21
P2X3-488 AceTub-594 20x 2a,,TG,67.2,10.79,8.89,31.26
P2X3-488 AceTub-594 20x 2a,,TG,117.07,11.11,13.97,39.41
P2X3-488 AceTub-594 20x 2a,,TG,181.68,15.56,15.87,48.37
P2X3-488 AceTub-594 20x 2a,,TG,36.22,5.71,7.94,22.25
P2X3-488 AceTub-594 20x 2a,,TG,64.57,9.52,8.57,28.86
P2X3-488 AceTub-594 20x 2a,,TG,219.55,21.59,13.02,55.74
P2X3-488 AceTub-594 20x 2a,,TG,26.8,6.35,6.03,19.28
P2X3-488 AceTub-594 20x 2a,,TG,17.98,8.57,3.49,18.99
P2X3-488 AceTub-594 20x 2a,,TG,100.59,13.65,10.48,36.85
P2X3-488 AceTub-594 20x 2a,,TG,158.89,13.65,15.87,46.65
P2X3-488 AceTub-594 20x 2a,,TG,72.97,9.21,11.11,31.58
P2X3-488 AceTub-594 20x 2a,,TG,39.79,7.3,7.3,23.14
P2X3-488 AceTub-594 20x 2a,,TG,34.86,7.62,6.67,22.15
P2X3-488 AceTub-594 20x 2a,,TG,35.95,6.67,7.94,22.46
P2X3-488 AceTub-594 20x 2a,,TG,53.79,10.79,7.3,28.09
P2X3-488 AceTub-594 20x 2a,,TG,62.15,12.06,8.25,31.63
P2X3-488 AceTub-594 20x 2a,,TG,82.99,12.06,9.52,33.44
P2X3-488 AceTub-594 20x 2a,,TG,36.28,6.98,6.98,22.11
P2X3-488 AceTub-594 20x 2a,,TG,49,9.52,7.62,26.65
P2X3-488 AceTub-594 20x 2a,,TG,47.53,7.94,7.94,26.04
P2X3-488 AceTub-594 20x 2a,,TG,29.85,6.03,6.67,20.38
P2X3-488 AceTub-594 20x 2a,,TG,87.59,13.33,9.52,36.23
P2X3-488 AceTub-594 20x 2a,,TG,102.86,13.02,10.16,36.92
P2X3-488 AceTub-594 20x 2a,,TG,83.71,10.16,11.43,33.15
P2X3-488 AceTub-594 20x 2a,,TG,129.18,11.75,14.6,41.38
P2X3-488 AceTub-594 20x 2a,,TG,50.57,9.21,8.25,26.38
P2X3-488 AceTub-594 20x 2a,,TG,64.81,11.75,8.89,31.46
P2X3-488 AceTub-594 20x 2a,,TG,131.94,13.65,14.29,42.19
P2X3-488 AceTub-594 20x 2a,,TG,289.65,22.22,16.19,62.46
P2X3-488 AceTub-594 20x 2a,,TG,148.64,15.24,12.06,44.49
P2X3-488 AceTub-594 20x 2a,,TG,141.85,14.92,12.06,43.71
P2X3-488 AceTub-594 20x 2a,,TG,112.67,11.75,12.38,38.9
P2X3-488 AceTub-594 20x 2a,,TG,56.1,7.94,9.21,27.45
P2X3-488 AceTub-594 20x 2a,,TG,90.84,12.7,9.84,35.07
P2X3-488 AceTub-594 20x 2a,,TG,118.28,13.02,14.29,40.69
P2X3-488 AceTub-594 20x 2a,,TG,48.87,9.84,6.98,27.52
P2X3-488 AceTub-594 20x 2a,,TG,262.24,18.1,19.37,59.19
P2X3-488 AceTub-594 20x 2a,,TG,231.28,15.56,19.05,55.77
P2X3-488 AceTub-594 20x 2a,,TG,289.92,18.73,20.63,61.32
P2X3-488 AceTub-594 20x 2a,,TG,59.78,7.62,10.16,28.45
P2X3-488 AceTub-594 20x 2a,,TG,157.04,14.29,13.33,45.33
P2X3-488 AceTub-594 20x 2a,,TG,58.67,8.89,8.89,28.12
P2X3-488 AceTub-594 20x 2a,,TG,37.67,6.35,7.94,22.64
P2X3-488 AceTub-594 20x 2a,,TG,42.78,6.98,10.79,27.89
P2X3-488 AceTub-594 20x 2a,,TG,69.08,12.38,7.94,31.29
P2X3-488 AceTub-594 20x 2a,,TG,71.51,8.25,10.79,31.35
P2X3-488 AceTub-594 20x 2a,,TG,54.24,8.25,8.89,26.92
P2X3-488 AceTub-594 20x 2a,,TG,31.06,7.3,6.03,21.22
P2X3-488 AceTub-594 20x 2a,,TG,99.12,12.38,10.79,36.77
P2X3-488 AceTub-594 20x 2a,,TG,161.89,14.6,15.24,45.72
P2X3-488 AceTub-594 20x 2a,,TG,180.2,17.46,14.29,48.84
P2X3-488 AceTub-594 20x 2a,,TG,134.47,15.24,11.11,42.96
P2X3-488 AceTub-594 20x 2a,,TG,182.72,14.29,16.83,49.08
P2X3-488 AceTub-594 20x 2a,,TG,143.86,12.38,15.24,44.43
P2X3-488 AceTub-594 20x 2a,,TG,119.83,13.33,11.11,40
P2X3-488 AceTub-594 20x 2a,,TG,227.19,18.41,14.92,54.62
P2X3-488 AceTub-594 20x 2a,,TG,148.55,15.56,13.02,44.28
P2X3-488 AceTub-594 20x 2a,,TG,103.47,12.38,11.75,36.94
P2X3-488 AceTub-594 20x 2a,,TG,318.42,21.27,20,64.9
P2X3-488 AceTub-594 20x 2a,,TG,239.53,19.05,16.19,56.28
P2X3-488 AceTub-594 20x 2a,,TG,245.29,21.59,13.97,58.23
P2X3-488 AceTub-594 20x 2a,,TG,125,13.33,11.43,41.04
P2X3-488 AceTub-594 20x 2a,,TG,160.76,14.92,15.24,46.81
P2X3-488 AceTub-594 20x 2a,,TG,75.78,9.21,10.79,31.86
P2X3-488 AceTub-594 20x 2a,,TG,109.84,12.06,12.38,37.72
P2X3-488 AceTub-594 20x 2a,,TG,106.35,13.97,11.11,38.14
P2X3-488 AceTub-594 20x 2a,,TG,81.5,9.84,11.75,33.56
P2X3-488 AceTub-594 20x 2a,,TG,148.05,16.51,12.38,44.78
P2X3-488 AceTub-594 20x 2a,,TG,130.56,13.97,12.06,41.91
P2X3-488 AceTub-594 20x 2a,,TG,163.86,15.56,13.02,46.36
P2X3-488 AceTub-594 20x 2a,,TG,116.11,12.06,13.65,41.12
P2X3-488 AceTub-594 20x 2a,,TG,160.99,15.24,13.97,46
P2X3-488 AceTub-594 20x 2a,,TG,106.7,13.02,11.11,38.29
P2X3-488 AceTub-594 20x 2a,,TG,162.15,16.19,14.29,47.04
P2X3-488 AceTub-594 20x 2a,,TG,209.56,17.46,15.87,52.93
P2X3-488 AceTub-594 20x 2a,,TG,55.41,7.3,10.48,28.23
P2X3-488 AceTub-594 20x 2a,,TG,45.22,5.71,11.43,27.43
P2X3-488 AceTub-594 20x 2a,,TG,84.18,10.48,10.79,33.16
P2X3-488 AceTub-594 20x 2a,,TG,155.44,13.65,15.24,45.03
P2X3-488 AceTub-594 20x 2a,,TG,42.38,9.21,6.03,24.44
P2X3-488 AceTub-594 20x 2a,,TG,140.48,10.16,18.1,46.1
P2X3-488 AceTub-594 20x 2a,,TG,78.52,10.48,10.48,33.13
P2X3-488 AceTub-594 20x 2a,,TG,114.45,11.11,14.6,40.48
P2X3-488 AceTub-594 20x 2a,,TG,60.08,9.52,8.89,28.25
P2X3-488 AceTub-594 20x 2a,,TG,97.34,13.33,10.16,37.41
P2X3-488 AceTub-594 20x 2a,,TG,91.97,8.25,14.29,36.74
P2X3-488 AceTub-594 20x 2a,,TG,97.4,12.7,11.75,37.01
P2X3-488 AceTub-594 20x 2a,,TG,47.11,8.57,7.62,24.89
P2X3-488 AceTub-594 20x 2a,,TG,120.75,13.97,12.38,40
P2X3-488 AceTub-594 20x 2a,,TG,51.73,9.21,7.94,26.36
P2X3-488 AceTub-594 20x 2a,,TG,41.99,6.98,8.89,24.61
P2X3-488 AceTub-594 20x 2a,,TG,52.71,8.25,8.89,26.46
P2X3-488 AceTub-594 20x 2a,,TG,51.97,9.52,7.3,26.64
P2X3-488 AceTub-594 20x 2a,,TG,10.58,3.49,4.13,12.08
P2X3-488 AceTub-594 20x 2a,,TG,21.42,6.35,4.44,17.41
P2X3-488 AceTub-594 20x 2a,,TG,44.29,8.57,6.67,24.53
P2X3-488 AceTub-594 20x 2a,,TG,70.44,12.38,10.48,34.47
P2X3-488 AceTub-594 20x 2a,,TG,50.56,9.84,6.67,27.12
P2X3-488 AceTub-594 20x 2a,,TG,54.29,8.57,8.25,27.02
P2X3-488 AceTub-594 20x 2a,,TG,32.19,6.35,6.67,20.89
P2X3-488 AceTub-594 20x 2a,,TG,17.41,3.49,6.98,17.01
P2X3-488 AceTub-594 20x 2a,,TG,38.96,6.98,7.62,22.9
P2X3-488 AceTub-594 20x 2a,,TG,59.86,7.94,9.84,28.14
P2X3-488 AceTub-594 20x 2a,,TG,23.7,5.71,6.98,18.74
P2X3-488 AceTub-594 20x 2a,,TG,37,7.3,7.3,22.65
P2X3-488 AceTub-594 20x 2a,,TG,63.4,10.48,8.25,29.48
P2X3-488 AceTub-594 20x 2a,,TG,231.62,16.83,19.37,55.35
P2X3-488 AceTub-594 20x 2a,,TG,43.19,6.67,8.89,24.15
P2X3-488 AceTub-594 20x 2a,,TG,125.83,13.02,13.33,41.57
P2X3-488 AceTub-594 20x 2a,,TG,73.19,8.89,12.06,32.77
P2X3-488 AceTub-594 20x 2a,,TG,53.43,9.52,7.62,27.04
P2X3-488 AceTub-594 20x 2a,,TG,69.09,10.48,10.16,31.46
P2X3-488 AceTub-594 20x 2a,,TG,47.88,6.98,9.21,25.53
P2X3-488 AceTub-594 20x 2a,,TG,81.7,10.48,11.11,33.13
P2X3-488 AceTub-594 20x 2a,,TG,147.34,13.65,15.24,44.59
P2X3-488 AceTub-594 20x 2a,,TG,39.62,7.62,7.3,23.06
P2X3-488 AceTub-594 20x 2a,,TG,52.05,8.57,8.25,26.51
P2X3-488 AceTub-594 20x 2a,,TG,72.1,11.11,9.21,32.34
P2X3-488 AceTub-594 20x 2a,,TG,98.62,13.02,10.48,36.73
P2X3-488 AceTub-594 20x 2a,,TG,75.64,11.75,9.84,31.96
P2X3-488 AceTub-594 20x 2a,,TG,141.71,14.92,13.97,44.48
P2X3-488 AceTub-594 20x 2a,,TG,198.39,16.83,15.87,51.17
P2X3-488 AceTub-594 20x 2a,,TG,111.58,12.06,11.75,38.17
P2X3-488 AceTub-594 20x 2a,,TG,33.4,6.67,6.98,21.1
P2X3-488 AceTub-594 20x 2a,,TG,112.34,16.51,9.84,41.65
P2X3-488 AceTub-594 20x 2a,,TG,53.55,10.16,6.98,27.22
P2X3-488 AceTub-594 20x 2a,,TG,73.99,9.52,11.11,32.1
P2X3-488 AceTub-594 20x 2a,,TG,52.95,7.94,8.57,26.43
P2X3-488 AceTub-594 20x 2a,,TG,173.1,16.51,13.33,47.88
P2X3-488 AceTub-594 20x 2a,,TG,81.03,12.06,10.79,35.46
P2X3-488 AceTub-594 20x 2a,,TG,117.34,12.7,12.38,39.2
P2X3-488 AceTub-594 20x 2a,,TG,80.88,12.06,8.57,33.44
P2X3-488 AceTub-594 20x 2a,,TG,36.53,6.35,7.94,22.56
P2X3-488 AceTub-594 20x 2a,,TG,145.84,18.1,12.06,47.66
P2X3-488 AceTub-594 20x 2a,,TG,193.65,19.05,13.65,52.56
P2X3-488 AceTub-594 20x 2a,,TG,129,13.33,13.33,41.16
P2X3-488 AceTub-594 20x 2a,,TG,97.86,11.11,12.38,36.43
P2X3-488 AceTub-594 20x 2a,,TG,259.23,17.46,20.32,58.97
P2X3-488 AceTub-594 20x 2a,,TG,45.31,8.25,7.94,24.89
P2X3-488 AceTub-594 20x 2a,,TG,26.95,6.03,6.35,19.04
P2X3-488 AceTub-594 20x 2a,,TG,95.48,11.11,11.43,35.19
P2X3-488 AceTub-594 20x 2a,,TG,128.22,12.06,14.92,42.11
P2X3-488 AceTub-594 20x 2a,,TG,30.37,5.71,7.62,21.07
P2X3-488 AceTub-594 20x 2a,,TG,67.49,7.3,13.02,32.34
P2X3-488 AceTub-594 20x 2a,,TG,285.94,21.59,18.41,63.33
P2X3-488 AceTub-594 20x 2a,,TG,121.22,11.11,16.83,44.23
P2X3-488 AceTub-594 20x 2a,,TG,94.53,12.38,10.79,35.9
P2X3-488 AceTub-594 20x 2a,,TG,85.25,11.11,13.33,36.78
P2X3-488 AceTub-594 20x 2a,,TG,57.31,8.89,8.89,28.01
P2X3-488 AceTub-594 20x 2a,,TG,72.53,8.89,10.16,30.85
P2X3-488 AceTub-594 20x 2a,,TG,153.08,14.29,14.6,46.05
P2X3-488 AceTub-594 20x 2a,,TG,123.29,11.11,15.87,41.87
P2X3-488 AceTub-594 20x 2a,,TG,45.82,7.3,8.57,24.88
P2X3-488 AceTub-594 20x 2a,,TG,83.93,13.33,8.57,34.65
P2X3-488 AceTub-594 20x 2a,,TG,40.12,7.62,6.98,23.04
P2X3-488 AceTub-594 20x 2a,,TG,170.45,14.92,15.24,47
P2X3-488 AceTub-594 20x 2a,,TG,150.93,15.87,11.75,45.55
P2X3-488 AceTub-594 20x 2a,,TG,112.3,14.92,10.16,39.49
P2X3-488 AceTub-594 20x 2a,,TG,158.55,15.87,12.7,45.89
P2X3-488 AceTub-594 20x 2a,,TG,142.82,13.65,14.29,43.04
P2X3-488 AceTub-594 20x 2a,,TG,186.55,13.97,18.41,50.02
P2X3-488 AceTub-594 20x 2a,,TG,161.27,14.29,14.29,45.9
P2X3-488 AceTub-594 20x 2a,,TG,93.99,14.29,9.21,36.78
P2X3-488 AceTub-594 20x 2a,,TG,81.49,9.21,12.7,33.68
P2X3-488 AceTub-594 20x 2a,,TG,193.28,23.49,11.75,56.67
P2X3-488 AceTub-594 20x 2a,,TG,214.23,20.32,14.29,55.12
P2X3-488 AceTub-594 20x 2a,,TG,185.13,15.24,16.83,50.32
P2X3-488 AceTub-594 20x 2a,,TG,337.16,24.13,18.41,67.32
P2X3-488 AceTub-594 20x 2a,,TG,60.99,11.43,7.62,29.64
P2X3-488 AceTub-594 20x 2a,,TG,49.6,11.75,6.35,28.39
P2X3-488 AceTub-594 20x 2a,,TG,118.17,14.29,11.43,39.71
P2X3-488 AceTub-594 20x 2a,,TG,47.05,8.89,7.3,25.56
P2X3-488 AceTub-594 20x 2a,,TG,52.62,7.94,8.57,26.36
P2X3-488 AceTub-594 20x 2a,,TG,52.07,6.98,10.16,26.78
P2X3-488 AceTub-594 20x 2a,,TG,47.23,9.52,6.67,26.26
P2X3-488 AceTub-594 20x 2a,,TG,84.01,11.75,9.52,33.46
P2X3-488 AceTub-594 20x 2a,,TG,49.72,8.89,7.94,26.64
P2X3-488 AceTub-594 20x 2a,,TG,55.59,8.89,8.25,27.04
P2X3-488 AceTub-594 20x 2a,,TG,51.93,9.21,7.94,26.71
P2X3-488 AceTub-594 20x 2a,,TG,37.1,7.3,7.94,23.7
P2X3-488 AceTub-594 20x 2a,,TG,107.41,11.11,13.33,37.83
P2X3-488 AceTub-594 20x 2a,,TG,79.12,8.57,11.43,32.6
P2X3-488 AceTub-594 20x 2a,,TG,151.98,16.51,12.7,46.49
P2X3-488 AceTub-594 20x 2a,,TG,135.24,13.33,13.65,42.41
P2X3-488 AceTub-594 20x 2a,,TG,95.6,12.7,10.48,36
P2X3-488 AceTub-594 20x 2a,,TG,92.02,12.7,9.84,35.62
P2X3-488 AceTub-594 20x 2a,,TG,81.57,12.38,9.21,34.07
P2X3-488 AceTub-594 20x 2a,,TG,115.78,12.7,11.75,38.79
P2X3-488 AceTub-594 20x 2a,,TG,58.97,10.48,7.94,28.82
P2X3-488 AceTub-594 20x 2a,,TG,94.46,13.33,9.21,35.77
P2X3-488 AceTub-594 20x 2a,,TG,117.13,13.02,11.75,39.13
P2X3-488 AceTub-594 20x 2a,,TG,222.05,21.9,13.97,56.11
P2X3-488 AceTub-594 20x 2a,,TG,42.34,8.57,6.67,24.04
P2X3-488 AceTub-594 20x 2a,,TG,65.05,11.11,8.57,30.59
P2X3-488 AceTub-594 20x 2a,,TG,43.74,10.16,5.71,25.37
P2X3-488 AceTub-594 20x 2a,,TG,29.07,7.94,5.4,20.93
P2X3-488 AceTub-594 20x 2a,,TG,105.62,13.97,12.06,40.21
P2X3-488 AceTub-594 20x 2a,,TG,67.2,10.79,8.89,31.26
P2X3-488 AceTub-594 20x 2a,,TG,117.07,11.11,13.97,39.41
P2X3-488 AceTub-594 20x 2a,,TG,181.68,15.56,15.87,48.37
P2X3-488 AceTub-594 20x 2a,,TG,36.22,5.71,7.94,22.25
P2X3-488 AceTub-594 20x 2a,,TG,64.57,9.52,8.57,28.86
P2X3-488 AceTub-594 20x 2a,,TG,219.55,21.59,13.02,55.74
P2X3-488 AceTub-594 20x 2a,,TG,26.8,6.35,6.03,19.28
P2X3-488 AceTub-594 20x 2a,,TG,17.98,8.57,3.49,18.99
P2X3-488 AceTub-594 20x 2a,,TG,100.59,13.65,10.48,36.85
P2X3-488 AceTub-594 20x 2a,,TG,158.89,13.65,15.87,46.65
P2X3-488 AceTub-594 20x 2a,,TG,72.97,9.21,11.11,31.58
P2X3-488 AceTub-594 20x 2a,,TG,39.79,7.3,7.3,23.14
P2X3-488 AceTub-594 20x 2a,,TG,34.86,7.62,6.67,22.15
P2X3-488 AceTub-594 20x 2a,,TG,35.95,6.67,7.94,22.46
P2X3-488 AceTub-594 20x 2a,,TG,53.79,10.79,7.3,28.09
P2X3-488 AceTub-594 20x 2a,,TG,62.15,12.06,8.25,31.63
P2X3-488 AceTub-594 20x 2a,,TG,82.99,12.06,9.52,33.44
P2X3-488 AceTub-594 20x 2a,,TG,36.28,6.98,6.98,22.11
P2X3-488 AceTub-594 20x 2a,,TG,49,9.52,7.62,26.65
P2X3-488 AceTub-594 20x 2a,,TG,47.53,7.94,7.94,26.04
P2X3-488 AceTub-594 20x 2a,,TG,29.85,6.03,6.67,20.38
P2X3-488 AceTub-594 20x 2a,,TG,87.59,13.33,9.52,36.23
P2X3-488 AceTub-594 20x 2a,,TG,102.86,13.02,10.16,36.92
P2X3-488 AceTub-594 20x 2a,,TG,83.71,10.16,11.43,33.15
P2X3-488 AceTub-594 20x 2a,,TG,129.18,11.75,14.6,41.38
P2X3-488 AceTub-594 20x 2a,,TG,50.57,9.21,8.25,26.38
P2X3-488 AceTub-594 20x 2a,,TG,64.81,11.75,8.89,31.46
P2X3-488 AceTub-594 20x 2a,,TG,131.94,13.65,14.29,42.19
P2X3-488 AceTub-594 20x 2a,,TG,289.65,22.22,16.19,62.46
P2X3-488 AceTub-594 20x 2a,,TG,148.64,15.24,12.06,44.49
P2X3-488 AceTub-594 20x 2a,,TG,141.85,14.92,12.06,43.71
P2X3-488 AceTub-594 20x 2a,,TG,112.67,11.75,12.38,38.9
P2X3-488 AceTub-594 20x 2a,,TG,56.1,7.94,9.21,27.45
P2X3-488 AceTub-594 20x 2a,,TG,90.84,12.7,9.84,35.07
P2X3-488 AceTub-594 20x 2a,,TG,118.28,13.02,14.29,40.69
P2X3-488 AceTub-594 20x 2a,,TG,48.87,9.84,6.98,27.52
P2X3-488 AceTub-594 20x 2a,,TG,262.24,18.1,19.37,59.19
P2X3-488 AceTub-594 20x 2a,,TG,231.28,15.56,19.05,55.77
P2X3-488 AceTub-594 20x 2a,,TG,289.92,18.73,20.63,61.32
P2X3-488 AceTub-594 20x 2a,,TG,59.78,7.62,10.16,28.45
P2X3-488 AceTub-594 20x 2a,,TG,157.04,14.29,13.33,45.33
P2X3-488 AceTub-594 20x 2a,,TG,58.67,8.89,8.89,28.12
P2X3-488 AceTub-594 20x 2a,,TG,37.67,6.35,7.94,22.64
P2X3-488 AceTub-594 20x 2a,,TG,42.78,6.98,10.79,27.89
P2X3-488 AceTub-594 20x 2a,,TG,69.08,12.38,7.94,31.29
P2X3-488 AceTub-594 20x 2a,,TG,71.51,8.25,10.79,31.35
P2X3-488 AceTub-594 20x 2a,,TG,54.24,8.25,8.89,26.92
P2X3-488 AceTub-594 20x 2a,,TG,31.06,7.3,6.03,21.22
P2X3-488 AceTub-594 20x 2a,,TG,99.12,12.38,10.79,36.77
P2X3-488 AceTub-594 20x 2a,,TG,161.89,14.6,15.24,45.72
P2X3-488 AceTub-594 20x 2a,,TG,180.2,17.46,14.29,48.84
P2X3-488 AceTub-594 20x 2a,,TG,134.47,15.24,11.11,42.96
P2X3-488 AceTub-594 20x 2a,,TG,182.72,14.29,16.83,49.08
P2X3-488 AceTub-594 20x 2a,,TG,143.86,12.38,15.24,44.43
P2X3-488 AceTub-594 20x 2a,,TG,119.83,13.33,11.11,40
P2X3-488 AceTub-594 20x 2a,,TG,227.19,18.41,14.92,54.62
P2X3-488 AceTub-594 20x 2a,,TG,148.55,15.56,13.02,44.28
P2X3-488 AceTub-594 20x 2a,,TG,103.47,12.38,11.75,36.94
P2X3-488 AceTub-594 20x 2a,,TG,318.42,21.27,20,64.9
P2X3-488 AceTub-594 20x 2a,,TG,239.53,19.05,16.19,56.28
P2X3-488 AceTub-594 20x 2a,,TG,245.29,21.59,13.97,58.23
P2X3-488 AceTub-594 20x 2a,,TG,125,13.33,11.43,41.04
P2X3-488 AceTub-594 20x 2a,,TG,160.76,14.92,15.24,46.81
P2X3-488 AceTub-594 20x 2a,,TG,75.78,9.21,10.79,31.86
